sample_id,ch00_imu1_pitch_mean,ch00_imu1_pitch_std,ch00_imu1_pitch_min,ch00_imu1_pitch_max,ch00_imu1_pitch_range,ch00_imu1_pitch_rms,ch01_imu1_yaw_mean,ch01_imu1_yaw_std,ch01_imu1_yaw_min,ch01_imu1_yaw_max,ch01_imu1_yaw_range,ch01_imu1_yaw_rms,ch02_imu1_roll_mean,ch02_imu1_roll_std,ch02_imu1_roll_min,ch02_imu1_roll_max,ch02_imu1_roll_range,ch02_imu1_roll_rms,ch03_imu2_pitch_mean,ch03_imu2_pitch_std,ch03_imu2_pitch_min,ch03_imu2_pitch_max,ch03_imu2_pitch_range,ch03_imu2_pitch_rms,ch04_imu2_yaw_mean,ch04_imu2_yaw_std,ch04_imu2_yaw_min,ch04_imu2_yaw_max,ch04_imu2_yaw_range,ch04_imu2_yaw_rms,ch05_imu2_roll_mean,ch05_imu2_roll_std,ch05_imu2_roll_min,ch05_imu2_roll_max,ch05_imu2_roll_range,ch05_imu2_roll_rms,ch06_glove_f1_thumb_mean,ch06_glove_f1_thumb_std,ch06_glove_f1_thumb_min,ch06_glove_f1_thumb_max,ch06_glove_f1_thumb_range,ch06_glove_f1_thumb_rms,ch07_glove_f2_index_mean,ch07_glove_f2_index_std,ch07_glove_f2_index_min,ch07_glove_f2_index_max,ch07_glove_f2_index_range,ch07_glove_f2_index_rms,ch08_glove_f3_middle_mean,ch08_glove_f3_middle_std,ch08_glove_f3_middle_min,ch08_glove_f3_middle_max,ch08_glove_f3_middle_range,ch08_glove_f3_middle_rms,ch09_glove_f4_ring_mean,ch09_glove_f4_ring_std,ch09_glove_f4_ring_min,ch09_glove_f4_ring_max,ch09_glove_f4_ring_range,ch09_glove_f4_ring_rms,ch10_glove_f5_pinky_mean,ch10_glove_f5_pinky_std,ch10_glove_f5_pinky_min,ch10_glove_f5_pinky_max,ch10_glove_f5_pinky_range,ch10_glove_f5_pinky_rms,ch11_glove_s5_pitch_mean,ch11_glove_s5_pitch_std,ch11_glove_s5_pitch_min,ch11_glove_s5_pitch_max,ch11_glove_s5_pitch_range,ch11_glove_s5_pitch_rms,movement_id,movement_name
411,-0.000000,39.960304,-55.714326,69.810074,125.524400,39.960304,0.000000,20.261086,-59.017636,33.845864,92.863500,20.261086,0.000000,44.603120,-82.305955,101.639645,183.945600,44.603120,-0.000000,8.338843,-17.269109,19.555791,36.824900,8.338843,0.000000,20.575792,-37.242299,41.740701,78.983000,20.575792,-0.000000,5.347477,-11.742087,10.491613,22.233700,5.347477,0.000000,0.998756,-11.730114,2.869886,14.600000,0.998756,0.000000,7.497903,-14.448864,7.451136,21.900000,7.497903,0.000000,5.909198,-14.236932,7.363068,21.600000,5.909198,0.000000,5.800465,-15.927727,7.672273,23.600000,5.800465,0.000000,2.442171,-10.044886,4.955114,15.000000,2.442171,0.000000,86.344418,-107.964538,144.299612,252.264150,86.344418,1,bobath flexion/extension
412,0.000000,38.951021,-55.655430,69.868970,125.524400,38.951021,-0.000000,20.283345,-57.046518,35.816982,92.863500,20.283345,-0.000000,44.751974,-82.798080,101.147520,183.945600,44.751974,-0.000000,8.299211,-13.922108,19.308692,33.230800,8.299211,0.000000,20.986191,-33.899558,45.083442,78.983000,20.986191,-0.000000,5.385054,-11.627686,10.606014,22.233700,5.385054,-0.000000,7.329135,-20.681818,5.418182,26.100000,7.329135,0.000000,12.941414,-30.626477,11.373523,42.000000,12.941414,-0.000000,11.724974,-29.168182,11.031818,40.200000,11.724974,0.000000,12.100929,-30.501136,11.498864,42.000000,12.100929,-0.000000,7.560020,-20.436364,6.663636,27.100000,7.560020,-0.000000,82.058883,-109.425740,142.838410,252.264150,82.058883,1,bobath flexion/extension
413,0.000000,38.368071,-55.607107,65.621292,121.228400,38.368071,-0.000000,19.936472,-58.116933,34.746567,92.863500,19.936472,0.000000,44.641422,-80.903226,103.042374,183.945600,44.641422,-0.000000,8.218708,-19.042205,18.936995,37.979200,8.218708,-0.000000,20.541552,-35.888720,43.094280,78.983000,20.541552,0.000000,5.039004,-12.006774,10.226926,22.233700,5.039004,0.000000,1.832679,-23.040909,2.959091,26.000000,1.832679,0.000000,7.744667,-34.295455,7.704545,42.000000,7.744667,-0.000000,6.313380,-32.613636,8.286364,40.900000,6.313380,0.000000,6.390681,-34.117045,8.882955,43.000000,6.390681,0.000000,2.858712,-22.760227,4.339773,27.100000,2.858712,0.000000,87.840196,-112.202673,140.061477,252.264150,87.840196,1,bobath flexion/extension
414,0.000000,38.042792,-52.958337,73.935963,126.894300,38.042792,-0.000000,20.257148,-58.097077,39.340023,97.437100,20.257148,-0.000000,45.402192,-84.627806,99.317794,183.945600,45.402192,-0.000000,8.118455,-14.350363,18.880437,33.230800,8.118455,-0.000000,20.886489,-38.397879,40.585121,78.983000,20.886489,-0.000000,4.652787,-12.389610,9.844090,22.233700,4.652787,0.000000,5.864906,-21.559091,4.440909,26.000000,5.864906,0.000000,11.204073,-31.808295,10.191705,42.000000,11.204073,0.000000,10.001492,-30.310227,10.589773,40.900000,10.001492,0.000000,10.370210,-31.771136,11.228864,43.000000,10.370210,-0.000000,6.179471,-21.250000,5.850000,27.100000,6.179471,0.000000,85.115120,-111.139801,141.124348,252.264150,85.115120,1,bobath flexion/extension
415,0.000000,34.594357,-42.827026,68.864874,111.691900,34.594357,0.000000,29.423203,-60.157854,36.285946,96.443800,29.423203,0.000000,39.060623,-50.869431,70.537769,121.407200,39.060623,0.000000,15.669682,-33.651564,34.015036,67.666600,15.669682,0.000000,19.152872,-52.061900,38.798400,90.860300,19.152872,-0.000000,7.381862,-18.664074,14.256626,32.920700,7.381862,0.000000,4.716155,-11.991477,48.508523,60.500000,4.716155,0.000000,5.246329,-15.489773,6.310227,21.800000,5.246329,0.000000,5.732627,-16.633977,7.266023,23.900000,5.732627,0.000000,2.835958,-12.421023,4.778977,17.200000,2.835958,-0.000000,4.290540,-13.730568,7.069432,20.800000,4.290540,0.000000,77.259815,-86.824930,136.525478,223.350408,77.259815,1,bobath flexion/extension
416,0.000000,34.228986,-42.367302,68.727198,111.094500,34.228986,0.000000,31.601377,-62.124364,38.479336,100.603700,31.601377,0.000000,40.538081,-51.941411,77.724089,129.665500,40.538081,0.000000,16.271457,-32.262793,35.403807,67.666600,16.271457,0.000000,22.499707,-47.571089,43.289211,90.860300,22.499707,-0.000000,8.640916,-18.633473,15.508927,34.142400,8.640916,0.000000,4.716155,-11.991477,48.508523,60.500000,4.716155,-0.000000,5.337588,-17.659432,6.340568,24.000000,5.337588,0.000000,5.864965,-19.101136,7.098864,26.200000,5.864965,0.000000,2.914441,-14.763068,4.736932,19.500000,2.914441,0.000000,4.390390,-15.126705,7.073295,22.200000,4.390390,-0.000000,76.773485,-86.876941,136.473467,223.350408,76.773485,1,bobath flexion/extension
417,0.000000,33.631946,-41.657344,69.437156,111.094500,33.631946,-0.000000,30.814941,-61.144044,39.459656,100.603700,30.814941,0.000000,40.606393,-52.333838,77.331662,129.665500,40.606393,-0.000000,14.510430,-29.752116,31.207584,60.959700,14.510430,0.000000,23.110929,-47.645183,43.215117,90.860300,23.110929,0.000000,7.967562,-18.073514,15.079486,33.153000,7.967562,0.000000,4.716155,-11.991477,48.508523,60.500000,4.716155,-0.000000,5.025266,-18.281136,5.418864,23.700000,5.025266,-0.000000,5.496310,-18.400341,6.199659,24.600000,5.496310,0.000000,2.839444,-15.109091,4.290909,19.400000,2.839444,0.000000,4.291507,-15.937614,6.862386,22.800000,4.291507,-0.000000,77.483727,-86.628860,136.721547,223.350408,77.483727,1,bobath flexion/extension
418,-0.000000,34.596821,-38.796636,70.977764,109.774400,34.596821,0.000000,30.993985,-61.221935,39.381765,100.603700,30.993985,-0.000000,40.859528,-53.584403,76.081097,129.665500,40.859528,0.000000,14.647861,-29.871926,31.087774,60.959700,14.647861,0.000000,21.909679,-50.715235,39.100365,89.815600,21.909679,0.000000,7.675025,-19.135266,14.017734,33.153000,7.675025,0.000000,4.716155,-11.991477,48.508523,60.500000,4.716155,-0.000000,5.098659,-15.765795,5.834205,21.600000,5.098659,-0.000000,5.492491,-16.161591,5.938409,22.100000,5.492491,0.000000,2.871654,-13.375455,4.524545,17.900000,2.871654,0.000000,4.303054,-14.454318,6.845682,21.300000,4.303054,-0.000000,76.024790,-78.422316,140.766127,219.188442,76.024790,1,bobath flexion/extension
419,-0.000000,34.420832,-40.082710,69.313490,109.396200,34.420832,-0.000000,31.153385,-61.353040,39.250660,100.603700,31.153385,0.000000,39.728415,-50.207432,79.458068,129.665500,39.728415,0.000000,15.207832,-30.833854,30.125846,60.959700,15.207832,-0.000000,23.131263,-47.261062,42.554538,89.815600,23.131263,-0.000000,8.472798,-22.518274,14.986026,37.504300,8.472798,-0.000000,4.716155,-11.991477,48.508523,60.500000,4.716155,0.000000,5.300664,-18.222159,13.477841,31.700000,5.300664,0.000000,5.578727,-19.046591,6.253409,25.300000,5.578727,0.000000,3.025633,-14.973295,5.526705,20.500000,3.025633,0.000000,4.278295,-15.575000,7.125000,22.700000,4.278295,0.000000,78.825932,-99.768376,147.326548,247.094925,78.825932,1,bobath flexion/extension
420,0.000000,32.665983,-34.018114,72.085986,106.104100,32.665983,-0.000000,30.348842,-59.950725,36.455275,96.406000,30.348842,0.000000,39.165571,-51.626329,78.039171,129.665500,39.165571,-0.000000,13.896180,-28.209913,28.911487,57.121400,13.896180,0.000000,24.099235,-46.897088,42.918512,89.815600,24.099235,-0.000000,8.385802,-21.733039,16.019661,37.752700,8.385802,-0.000000,4.716155,-11.991477,48.508523,60.500000,4.716155,-0.000000,5.017464,-13.827841,12.372159,26.200000,5.017464,0.000000,5.153825,-13.394886,5.405114,18.800000,5.153825,0.000000,2.977238,-12.652955,4.947045,17.600000,2.977238,-0.000000,3.915500,-11.515682,6.784318,18.300000,3.915500,0.000000,79.780915,-97.877736,149.217189,247.094925,79.780915,1,bobath flexion/extension
421,-0.000000,18.756345,-32.091679,28.306821,60.398500,18.756345,-0.000000,13.467454,-19.001638,28.487462,47.489100,13.467454,0.000000,16.206137,-40.686506,20.359694,61.046200,16.206137,0.000000,9.823658,-25.175563,11.812237,36.987800,9.823658,-0.000000,1.850986,-4.252891,4.973509,9.226400,1.850986,-0.000000,3.535512,-10.674495,7.723205,18.397700,3.535512,-0.000000,9.553116,-18.942045,9.757955,28.700000,9.553116,0.000000,13.477470,-26.990568,9.809432,36.800000,13.477470,-0.000000,12.729191,-24.934091,10.565909,35.500000,12.729191,-0.000000,21.165920,-41.570455,18.529545,60.100000,21.165920,0.000000,15.086252,-26.620341,17.379659,44.000000,15.086252,0.000000,30.153767,-45.462750,55.963957,101.426708,30.153767,1,bobath flexion/extension
422,0.000000,17.827373,-32.931274,27.467226,60.398500,17.827373,0.000000,13.503742,-16.796581,29.949819,46.746400,13.503742,-0.000000,16.156787,-42.399151,18.647049,61.046200,16.156787,-0.000000,14.155487,-26.869326,15.833074,42.702400,14.155487,-0.000000,1.609960,-4.082904,3.667196,7.750100,1.609960,0.000000,2.971084,-8.323701,6.528099,14.851800,2.971084,0.000000,11.367311,-15.654545,13.045455,28.700000,11.367311,-0.000000,16.000152,-22.162500,14.637500,36.800000,16.000152,-0.000000,14.972880,-20.446136,15.053864,35.500000,14.972880,-0.000000,24.931536,-34.078409,26.021591,60.100000,24.931536,-0.000000,17.187958,-21.956818,22.043182,44.000000,17.187958,-0.000000,27.212106,-44.800571,54.989770,99.790340,27.212106,1,bobath flexion/extension
423,0.000000,18.264791,-32.208606,28.188094,60.396700,18.264791,-0.000000,12.930453,-18.520724,28.225676,46.746400,12.930453,0.000000,16.179695,-40.973883,20.072317,61.046200,16.179695,-0.000000,9.621830,-28.401783,11.031517,39.433300,9.621830,-0.000000,1.684044,-3.993075,3.757025,7.750100,1.684044,0.000000,3.305627,-9.073642,7.179958,16.253600,3.305627,0.000000,9.262253,-19.777273,8.922727,28.700000,9.262253,-0.000000,12.848141,-27.711477,9.088523,36.800000,12.848141,-0.000000,12.209512,-25.729545,9.770455,35.500000,12.209512,-0.000000,20.364053,-43.013182,17.086818,60.100000,20.364053,0.000000,14.624957,-27.669773,16.330227,44.000000,14.624957,-0.000000,30.303400,-43.913054,61.666452,105.579506,30.303400,1,bobath flexion/extension
424,0.000000,17.397750,-30.367017,26.915383,57.282400,17.397750,-0.000000,12.754489,-16.992617,28.109583,45.102200,12.754489,0.000000,15.401182,-41.181444,18.370756,59.552200,15.401182,0.000000,12.602790,-29.339569,13.362831,42.702400,12.602790,-0.000000,1.684677,-3.941656,3.808444,7.750100,1.684677,-0.000000,3.286357,-8.958406,7.295194,16.253600,3.286357,-0.000000,10.736849,-17.140227,11.559773,28.700000,10.736849,-0.000000,15.045883,-24.167045,12.632955,36.800000,15.045883,0.000000,14.136646,-22.326477,13.173523,35.500000,14.136646,0.000000,23.692696,-37.481364,22.618636,60.100000,23.692696,0.000000,16.330696,-23.837386,20.162614,44.000000,16.330696,-0.000000,28.657972,-47.261657,58.317849,105.579506,28.657972,1,bobath flexion/extension
425,-0.000000,17.449082,-30.303631,26.977069,57.280700,17.449082,-0.000000,12.169799,-17.966628,27.135572,45.102200,12.169799,-0.000000,14.840286,-40.836137,18.716063,59.552200,14.840286,0.000000,8.734570,-27.313031,10.191869,37.504900,8.734570,-0.000000,1.766648,-4.344498,3.797202,8.141700,1.766648,0.000000,3.394791,-9.611078,6.642522,16.253600,3.394791,0.000000,9.647646,-19.171591,9.528409,28.700000,9.647646,-0.000000,13.369106,-26.759659,10.040341,36.800000,13.369106,0.000000,12.680485,-24.831818,10.668182,35.500000,12.680485,0.000000,21.243353,-41.640909,18.459091,60.100000,21.243353,-0.000000,14.949350,-26.630682,17.369318,44.000000,14.949350,-0.000000,29.489412,-46.335340,59.244166,105.579506,29.489412,1,bobath flexion/extension
426,0.000000,16.824688,-30.423251,26.338049,56.761300,16.824688,0.000000,11.905811,-16.885359,27.779241,44.664600,11.905811,0.000000,14.316777,-39.697842,17.765858,57.463700,14.316777,0.000000,10.516469,-31.348936,11.353464,42.702400,10.516469,0.000000,1.750371,-4.380352,3.761348,8.141700,1.750371,0.000000,3.340548,-9.159859,6.614041,15.773900,3.340548,0.000000,10.417978,-17.890000,10.810000,28.700000,10.417978,0.000000,14.484509,-25.018182,11.781818,36.800000,14.484509,0.000000,13.683281,-23.205000,12.295000,35.500000,13.683281,0.000000,22.987566,-39.035227,21.064773,60.100000,22.987566,-0.000000,15.830118,-24.838636,19.161364,44.000000,15.830118,0.000000,28.444019,-48.054433,57.525073,105.579506,28.444019,1,bobath flexion/extension
427,-0.000000,18.679322,-35.427766,29.884434,65.312200,18.679322,-0.000000,13.038769,-10.494760,33.749740,44.244500,13.038769,0.000000,12.093091,-39.799389,16.324111,56.123500,12.093091,0.000000,21.918279,-27.385323,30.140777,57.526100,21.918279,-0.000000,6.271664,-13.864003,17.765297,31.629300,6.271664,-0.000000,3.968612,-7.639385,9.216715,16.856100,3.968612,0.000000,11.437799,-15.942386,14.057614,30.000000,11.437799,0.000000,17.015673,-24.003750,14.596250,38.600000,17.015673,0.000000,15.675040,-22.117045,13.582955,35.700000,15.675040,-0.000000,28.954521,-40.704545,25.395455,66.100000,28.954521,0.000000,17.732608,-24.187841,20.112159,44.300000,17.732608,-0.000000,35.503344,-53.565970,79.284608,132.850578,35.503344,1,bobath flexion/extension
428,0.000000,17.151903,-36.893481,25.698819,62.592300,17.151903,0.000000,12.465113,-9.172619,35.071881,44.244500,12.465113,0.000000,11.368480,-40.268019,10.965981,51.234000,11.368480,-0.000000,22.152865,-21.337866,35.731434,57.069300,22.152865,0.000000,5.938404,-13.804456,17.824844,31.629300,5.938404,-0.000000,3.675970,-7.150602,9.705498,16.856100,3.675970,0.000000,11.902815,-12.609886,17.390114,30.000000,11.902815,0.000000,18.097510,-19.327955,19.272045,38.600000,18.097510,-0.000000,16.610068,-17.745455,17.954545,35.700000,16.610068,-0.000000,30.701784,-32.746591,32.953409,65.700000,30.701784,0.000000,18.754765,-19.597727,24.702273,44.300000,18.754765,0.000000,32.849264,-57.277069,73.812237,131.089306,32.849264,1,bobath flexion/extension
429,-0.000000,18.157958,-35.752344,29.559856,65.312200,18.157958,-0.000000,12.690993,-10.287031,33.957469,44.244500,12.690993,-0.000000,11.721542,-39.645446,11.588554,51.234000,11.721542,0.000000,22.117851,-28.985936,28.540164,57.526100,22.117851,0.000000,6.108873,-14.066843,17.562457,31.629300,6.108873,-0.000000,3.808862,-7.534370,9.321730,16.856100,3.808862,0.000000,11.337311,-16.707955,13.292045,30.000000,11.337311,0.000000,16.804882,-25.048864,13.551136,38.600000,16.804882,-0.000000,15.404879,-22.971591,12.728409,35.700000,15.404879,0.000000,28.400996,-42.245568,23.454432,65.700000,28.400996,0.000000,17.461258,-25.272727,19.027273,44.300000,17.461258,0.000000,33.921045,-52.003529,80.847049,132.850578,33.921045,1,bobath flexion/extension
430,-0.000000,17.746637,-35.504527,27.087773,62.592300,17.746637,-0.000000,12.762001,-10.141110,34.103390,44.244500,12.762001,-0.000000,11.661285,-39.633846,11.600154,51.234000,11.661285,0.000000,22.218900,-24.697444,32.489756,57.187200,22.218900,-0.000000,5.977675,-14.099340,17.529960,31.629300,5.977675,0.000000,3.752875,-7.466054,9.390046,16.856100,3.752875,-0.000000,11.919902,-14.552273,15.447727,30.000000,11.919902,0.000000,17.845003,-22.018182,16.581818,38.600000,17.845003,-0.000000,16.356613,-20.179318,15.520682,35.700000,16.356613,-0.000000,30.172789,-37.150114,28.549886,65.700000,30.172789,0.000000,18.517861,-22.312614,21.987386,44.300000,18.517861,-0.000000,32.690302,-53.749789,56.569797,110.319586,32.690302,1,bobath flexion/extension
431,-0.000000,17.279286,-35.388537,27.003063,62.391600,17.279286,0.000000,12.006824,-9.882914,34.358686,44.241600,12.006824,0.000000,10.513678,-37.524814,10.921986,48.446800,10.513678,0.000000,22.560504,-28.472986,29.968414,58.441400,22.560504,-0.000000,6.176029,-14.561709,17.067591,31.629300,6.176029,0.000000,4.441869,-8.028981,13.209819,21.238800,4.441869,0.000000,11.927350,-16.595341,18.704659,35.300000,11.927350,0.000000,17.171063,-24.317045,14.282955,38.600000,17.171063,0.000000,15.736467,-22.288636,13.411364,35.700000,15.736467,0.000000,28.913591,-40.863182,24.836818,65.700000,28.913591,0.000000,17.853386,-24.641250,19.658750,44.300000,17.853386,-0.000000,31.619364,-52.280955,58.038631,110.319586,31.619364,1,bobath flexion/extension
432,0.000000,17.056246,-35.331032,27.060568,62.391600,17.056246,-0.000000,12.010543,-9.726503,34.515097,44.241600,12.010543,0.000000,10.455384,-37.450703,10.996097,48.446800,10.455384,0.000000,22.747596,-26.396550,32.044850,58.441400,22.747596,-0.000000,5.855677,-12.705715,16.838985,29.544700,5.855677,0.000000,4.446476,-7.959092,13.279708,21.238800,4.446476,0.000000,12.263289,-15.539773,19.760227,35.300000,12.263289,-0.000000,17.648095,-22.739773,15.860227,38.600000,17.648095,-0.000000,16.200155,-20.872727,14.827273,35.700000,16.200155,0.000000,29.798344,-38.328636,27.371364,65.700000,29.798344,-0.000000,18.461190,-23.275227,21.024773,44.300000,18.461190,0.000000,31.070144,-52.375534,57.944051,110.319586,31.070144,1,bobath flexion/extension
433,0.000000,31.552154,-38.908625,52.382575,91.291200,31.552154,0.000000,23.275504,-41.197741,61.551159,102.748900,23.275504,0.000000,41.674705,-86.550719,69.655781,156.206500,41.674705,0.000000,26.031329,-53.215758,33.013342,86.229100,26.031329,0.000000,10.301256,-30.449153,17.097147,47.546300,10.301256,-0.000000,9.854223,-22.582778,19.824222,42.407000,9.854223,-0.000000,2.381563,-16.192614,8.507386,24.700000,2.381563,-0.000000,0.684231,-10.944318,0.655682,11.600000,0.684231,0.000000,1.380785,-11.654886,4.845114,16.500000,1.380785,0.000000,4.544625,-21.542045,8.057955,29.600000,4.544625,-0.000000,3.126274,-15.558409,7.341591,22.900000,3.126274,-0.000000,91.921164,-144.691956,197.198263,341.890219,91.921164,1,bobath flexion/extension
434,-0.000000,29.942289,-41.820953,49.470247,91.291200,29.942289,0.000000,24.474280,-37.975066,64.773834,102.748900,24.474280,0.000000,39.773059,-90.230551,65.975949,156.206500,39.773059,0.000000,26.909773,-47.071802,36.605598,83.677400,26.909773,0.000000,9.997680,-31.052583,14.495617,45.548200,9.997680,-0.000000,9.251061,-23.374914,19.032086,42.407000,9.251061,-0.000000,11.768997,-30.162045,13.037955,43.200000,11.768997,-0.000000,7.348692,-19.106818,3.493182,22.600000,7.348692,0.000000,7.753773,-20.030682,6.269318,26.300000,7.753773,0.000000,15.673406,-39.371136,14.028864,53.400000,15.673406,-0.000000,9.676411,-24.072273,10.827727,34.900000,9.676411,0.000000,85.448147,-144.001156,197.889062,341.890219,85.448147,1,bobath flexion/extension
435,0.000000,31.640874,-39.059250,52.231950,91.291200,31.640874,0.000000,23.683387,-41.022476,61.726424,102.748900,23.683387,-0.000000,41.345950,-89.638441,66.568059,156.206500,41.345950,0.000000,26.237136,-55.101234,33.296466,88.397700,26.237136,-0.000000,9.920706,-28.795107,16.753093,45.548200,9.920706,0.000000,9.895209,-22.647834,19.759166,42.407000,9.895209,-0.000000,2.407095,-16.190000,8.710000,24.900000,2.407095,-0.000000,0.684231,-10.944318,0.655682,11.600000,0.684231,0.000000,1.227016,-11.458295,3.341705,14.800000,1.227016,0.000000,4.608119,-19.742386,8.657614,28.400000,4.608119,0.000000,3.037218,-16.419659,6.980341,23.400000,3.037218,0.000000,91.331519,-137.306780,204.583439,341.890219,91.331519,1,bobath flexion/extension
436,0.000000,30.502650,-42.061384,49.229816,91.291200,30.502650,-0.000000,22.183288,-37.346973,56.766427,94.113400,22.183288,0.000000,38.774791,-79.628427,62.414373,142.042800,38.774791,-0.000000,27.324610,-53.100639,35.297061,88.397700,27.324610,0.000000,10.420192,-29.391490,16.156710,45.548200,10.420192,-0.000000,9.337165,-22.026441,20.380559,42.407000,9.337165,0.000000,9.595057,-31.686818,11.513182,43.200000,9.595057,-0.000000,5.951175,-20.181818,2.418182,22.600000,5.951175,0.000000,6.308076,-21.135227,5.164773,26.300000,6.308076,0.000000,12.814914,-41.095455,12.304545,53.400000,12.814914,0.000000,8.062842,-25.960227,8.939773,34.900000,8.062842,0.000000,86.222128,-135.813525,206.076694,341.890219,86.222128,1,bobath flexion/extension
437,0.000000,31.224291,-40.370746,51.609754,91.980500,31.224291,0.000000,23.695062,-43.573732,55.580568,99.154300,23.695062,-0.000000,39.161521,-79.546291,62.496509,142.042800,39.161521,-0.000000,27.114502,-56.765972,31.631728,88.397700,27.114502,0.000000,16.434715,-67.952822,20.348078,88.300900,16.434715,-0.000000,14.861072,-53.025257,23.522743,76.548000,14.861072,0.000000,2.187931,-15.629659,6.970341,22.600000,2.187931,-0.000000,0.680877,-10.937500,0.062500,11.000000,0.680877,-0.000000,1.196055,-11.191250,3.408750,14.600000,1.196055,0.000000,4.798446,-21.147045,9.152955,30.300000,4.798446,-0.000000,2.639336,-13.619205,3.880795,17.500000,2.639336,0.000000,90.282187,-131.935036,209.955182,341.890219,90.282187,1,bobath flexion/extension
438,-0.000000,37.959080,-47.385859,84.556941,131.942800,37.959080,0.000000,28.741139,-63.557207,51.272493,114.829700,28.741139,-0.000000,42.720422,-51.305664,88.949636,140.255300,42.720422,-0.000000,6.548618,-20.739082,16.506818,37.245900,6.548618,-0.000000,13.692663,-45.362407,43.487693,88.850100,13.692663,0.000000,8.214709,-15.402420,27.505180,42.907600,8.214709,0.000000,1.198808,-11.784659,3.115341,14.900000,1.198808,0.000000,9.099319,-20.587386,10.912614,31.500000,9.099319,0.000000,5.995650,-15.213636,8.586364,23.800000,5.995650,0.000000,9.386620,-24.375568,9.624432,34.000000,9.386620,0.000000,4.936965,-15.885227,8.014773,23.900000,4.936965,0.000000,99.394174,-184.778295,151.738726,336.517021,99.394174,1,bobath flexion/extension
439,-0.000000,40.009848,-51.470485,81.019115,132.489600,40.009848,-0.000000,28.930487,-67.877195,51.018405,118.895600,28.930487,-0.000000,41.778848,-48.284411,91.970889,140.255300,41.778848,0.000000,6.325240,-23.620856,16.271444,39.892300,6.325240,-0.000000,14.571872,-46.436048,34.264252,80.700300,14.571872,-0.000000,8.242464,-15.447643,21.676357,37.124000,8.242464,0.000000,1.199586,-11.454091,3.145909,14.600000,1.199586,0.000000,9.795248,-29.311591,11.788409,41.100000,9.795248,-0.000000,6.320293,-21.755682,9.144318,30.900000,6.320293,0.000000,10.013364,-34.005341,10.494659,44.500000,10.013364,-0.000000,5.356166,-21.567386,8.432614,30.000000,5.356166,-0.000000,98.243135,-182.716738,148.880294,331.597032,98.243135,1,bobath flexion/extension
